Date,Open,High,Low,Close,Adj Close,Volume
2014-12-22,150.389999,151.470001,146.270004,147.479996,147.479996,1768400
2014-12-23,148.070007,153.350006,147.96000700000002,151.690002,151.690002,1669000
2014-12-24,152.08999599999999,153.300003,150.029999,150.899994,150.899994,494100
2014-12-26,151.110001,152.380005,149.699997,150.369995,150.369995,998900
2014-12-29,150.0,154.759995,149.41000400000001,153.0,153.0,1510400
2014-12-30,152.779999,153.779999,150.100006,151.199997,151.199997,1262600
2014-12-31,151.369995,152.300003,148.199997,148.759995,148.759995,1633000
2015-01-02,148.58999599999999,149.229996,142.149994,146.889999,146.889999,2228900
2015-01-05,145.720001,146.169998,141.83999599999999,144.389999,144.389999,1695100
2015-01-06,143.5,144.33999599999999,139.259995,141.309998,141.309998,1975800
2015-01-07,144.220001,147.21000700000002,143.25,145.46000700000002,145.46000700000002,1472000
2015-01-08,147.059998,149.029999,146.389999,147.21000700000002,147.21000700000002,1676600
2015-01-09,150.050003,151.619995,148.699997,149.050003,149.050003,2210100
2015-01-12,149.029999,149.5,146.759995,148.46000700000002,148.46000700000002,1250400
2015-01-13,150.220001,153.529999,148.110001,149.809998,149.809998,1627700
2015-01-14,147.75,149.330002,145.41000400000001,148.600006,148.600006,1377500
2015-01-15,149.399994,151.0,147.240005,147.649994,147.649994,1061600
2015-01-16,145.309998,147.869995,144.380005,146.990005,146.990005,957800
2015-01-20,146.970001,146.990005,138.110001,142.029999,142.029999,2520700
2015-01-21,138.929993,143.919998,138.929993,142.889999,142.889999,1605000
2015-01-22,144.130005,147.649994,143.740005,147.229996,147.229996,1409400
2015-01-23,146.53999299999998,147.470001,144.820007,146.009995,146.009995,964700
2015-01-26,146.83999599999999,156.71000700000002,146.83999599999999,155.830002,155.830002,2587100
2015-01-27,155.800003,157.75,153.100006,155.03999299999998,155.03999299999998,1739600
2015-01-28,156.449997,156.75,152.779999,153.479996,153.479996,1740300
2015-01-29,154.190002,157.229996,149.58999599999999,152.970001,152.970001,1418500
2015-01-30,150.889999,151.330002,147.66000400000001,147.949997,147.949997,1738100
2015-02-02,148.220001,149.78999299999998,145.440002,149.740005,149.740005,1211300
2015-02-03,149.639999,156.940002,148.100006,155.800003,155.800003,2386800
2015-02-04,151.509995,154.899994,144.190002,146.110001,146.110001,4808700
2015-02-05,146.509995,148.199997,144.449997,146.639999,146.639999,1760000
2015-02-06,148.78999299999998,148.889999,145.58999599999999,146.240005,146.240005,1464500
2015-02-09,145.729996,149.580002,145.509995,148.449997,148.449997,1295700
2015-02-10,151.229996,156.380005,150.779999,154.649994,154.649994,2354800
2015-02-11,153.309998,153.509995,150.5,151.240005,151.240005,1126600
2015-02-12,151.869995,154.990005,150.639999,154.720001,154.720001,2591600
2015-02-13,155.479996,160.41000400000001,154.729996,159.33999599999999,159.33999599999999,2153900
2015-02-17,158.71000700000002,159.21000700000002,154.820007,157.0,157.0,1810900
2015-02-18,157.889999,160.050003,156.919998,158.520004,158.520004,1282800
2015-02-19,158.729996,159.729996,157.399994,158.570007,158.570007,883800
2015-02-20,158.259995,158.490005,156.25,158.470001,158.470001,920900
2015-02-23,155.190002,156.419998,152.899994,154.330002,154.330002,2322200
2015-02-24,150.229996,150.270004,146.850006,147.0,147.0,2772000
2015-02-25,145.479996,145.479996,140.96000700000002,143.050003,143.050003,3620600
2015-02-26,143.03999299999998,145.770004,142.270004,142.770004,142.770004,1856000
2015-02-27,143.33999599999999,144.130005,141.58999599999999,142.5,142.5,1120500
2015-03-02,142.5,145.399994,142.309998,142.429993,142.429993,1430800
2015-03-03,142.08999599999999,144.759995,139.610001,140.070007,140.070007,2146500
2015-03-04,138.690002,139.0,135.449997,138.820007,138.820007,2854000
2015-03-05,138.259995,139.25,136.759995,139.0,139.0,2106100
2015-03-06,137.630005,138.070007,136.029999,137.0,137.0,2851600
2015-03-09,135.5,136.179993,131.630005,132.83999599999999,132.83999599999999,5406900
2015-03-10,130.96000700000002,132.46000700000002,129.479996,129.509995,129.509995,3689600
2015-03-11,129.479996,129.809998,126.16999799999999,126.629997,126.629997,3130700
2015-03-12,127.91999799999999,129.630005,125.120003,126.32,126.32,2443600
2015-03-13,125.389999,128.139999,124.410004,127.07,127.07,2613200
2015-03-16,125.089996,127.459999,122.5,125.650002,125.650002,4333200
2015-03-17,126.0,127.949997,124.410004,124.58000200000001,124.58000200000001,2490200
2015-03-18,123.639999,124.139999,121.529999,122.91999799999999,122.91999799999999,4751600
2015-03-19,125.010002,130.399994,124.480003,130.110001,130.110001,3584000
2015-03-20,131.779999,133.25,129.729996,129.979996,129.979996,2420900
2015-03-23,129.669998,136.360001,127.610001,132.03999299999998,132.03999299999998,3274800
2015-03-24,132.119995,132.259995,128.940002,129.5,129.5,2202700
2015-03-25,130.009995,130.03999299999998,127.559998,129.220001,129.220001,1573800
2015-03-26,127.889999,128.529999,126.25,126.860001,126.860001,1909000
2015-03-27,127.0,127.040001,125.83000200000001,126.25,126.25,976500
2015-03-30,126.709999,128.16000400000001,125.66999799999999,127.459999,127.459999,1160400
2015-03-31,126.620003,129.83999599999999,125.800003,125.879997,125.879997,1362100
2015-04-01,126.110001,127.050003,123.690002,125.529999,125.529999,1709400
2015-04-02,125.720001,129.559998,125.0,129.399994,129.399994,1346200
2015-04-06,127.940002,132.03999299999998,127.41999799999999,130.720001,130.720001,2053700
2015-04-07,130.729996,131.58999599999999,127.879997,127.879997,127.879997,1612200
2015-04-08,129.850006,131.559998,127.839996,129.279999,129.279999,1666600
2015-04-09,132.369995,136.929993,132.050003,136.630005,136.630005,2568900
2015-04-10,136.199997,136.350006,133.33999599999999,136.020004,136.020004,1774400
2015-04-13,135.0,135.490005,133.33999599999999,133.600006,133.600006,1983700
2015-04-14,130.58999599999999,131.279999,126.690002,127.529999,127.529999,3139600
2015-04-15,126.989998,130.259995,125.599998,130.020004,130.020004,2204400
2015-04-16,130.059998,130.869995,127.199997,127.349998,127.349998,1337100
2015-04-17,126.099998,128.190002,124.510002,125.5,125.5,1533500
2015-04-20,126.82,130.139999,126.529999,128.949997,128.949997,1645200
2015-04-21,129.490005,129.550003,126.400002,126.769997,126.769997,1419100
2015-04-22,127.43,129.929993,125.709999,129.070007,129.070007,1586000
2015-04-23,126.91999799999999,129.550003,126.150002,128.080002,128.080002,1353500
2015-04-24,129.389999,131.300003,128.91000400000001,130.08999599999999,130.08999599999999,1219500
2015-04-27,130.550003,131.009995,128.550003,128.830002,128.830002,1355700
2015-04-28,128.53999299999998,132.0,127.620003,130.479996,130.479996,3966500
2015-04-29,116.199997,117.050003,108.269997,108.769997,108.769997,15694200
2015-04-30,108.589996,111.760002,108.32,111.07,111.07,5447400
2015-05-01,111.639999,113.309998,110.0,112.709999,112.709999,2457100
2015-05-04,113.279999,118.93,113.150002,117.18,117.18,4627000
2015-05-05,116.82,117.900002,115.33000200000001,116.440002,116.440002,2304500
2015-05-06,116.269997,116.82,113.16999799999999,113.690002,113.690002,2542300
2015-05-07,113.410004,115.800003,113.190002,113.949997,113.949997,1598600
2015-05-08,115.019997,118.0,114.800003,117.839996,117.839996,2746500
2015-05-11,117.75,117.790001,114.0,114.08000200000001,114.08000200000001,2324400
2015-05-12,113.629997,113.980003,112.08000200000001,112.18,112.18,1575100
2015-05-13,112.389999,112.839996,110.760002,110.970001,110.970001,1417700
2015-05-14,111.519997,111.57,108.550003,108.790001,108.790001,2043400
2015-05-15,107.980003,109.230003,106.019997,106.790001,106.790001,2770200
2015-05-18,106.290001,107.220001,105.209999,106.860001,106.860001,2180500
2015-05-19,106.800003,107.050003,105.440002,106.339996,106.339996,2090400
2015-05-20,106.809998,109.199997,106.339996,107.690002,107.690002,2225300
2015-05-21,107.510002,109.690002,107.510002,108.099998,108.099998,1804100
2015-05-22,108.360001,108.809998,106.470001,106.540001,106.540001,1413800
2015-05-26,106.050003,106.290001,103.75,104.120003,104.120003,2635100
2015-05-27,104.57,104.589996,102.91999799999999,103.559998,103.559998,1905300
2015-05-28,102.940002,103.760002,102.400002,102.989998,102.989998,2378500
2015-05-29,102.75,102.989998,100.449997,100.690002,100.690002,3005200
2015-06-01,101.029999,101.029999,97.889999,98.290001,98.290001,3829800
2015-06-02,98.300003,101.349998,98.050003,100.059998,100.059998,2309200
2015-06-03,100.66999799999999,102.800003,100.269997,102.050003,102.050003,2579100
2015-06-04,105.629997,109.949997,105.5,109.440002,109.440002,5914100
2015-06-05,109.360001,109.620003,107.370003,109.139999,109.139999,2433000
2015-06-08,105.970001,106.260002,102.349998,102.400002,102.400002,4158300
2015-06-09,102.199997,103.25,101.480003,102.279999,102.279999,2060100
2015-06-10,102.540001,103.93,101.529999,103.220001,103.220001,1997700
2015-06-11,103.480003,104.58000200000001,102.309998,104.449997,104.449997,1374000
2015-06-12,103.809998,104.239998,102.300003,102.790001,102.790001,1490600
2015-06-15,101.83000200000001,103.699997,101.790001,102.790001,102.790001,1287000
2015-06-16,102.150002,103.839996,101.629997,102.82,102.82,1823800
2015-06-17,103.389999,104.58000200000001,102.449997,104.260002,104.260002,1302100
2015-06-18,104.440002,106.860001,104.440002,105.260002,105.260002,1513300
2015-06-19,105.389999,105.470001,102.82,103.110001,103.110001,2849400
2015-06-22,103.5,103.870003,100.529999,100.949997,100.949997,1688200
2015-06-23,100.339996,100.739998,97.760002,100.260002,100.260002,3518200
2015-06-24,99.910004,100.239998,97.970001,98.209999,98.209999,2292500
2015-06-25,98.730003,99.0,97.809998,97.989998,97.989998,1540100
2015-06-26,97.779999,97.93,96.290001,96.5,96.5,2347500
2015-06-29,93.779999,95.989998,93.589996,93.93,93.93,3082700
2015-06-30,95.900002,100.239998,95.360001,98.66999799999999,98.66999799999999,4440000
2015-07-01,102.889999,107.269997,102.449997,103.07,103.07,4545000
2015-07-02,104.139999,105.0,102.43,103.540001,103.540001,3017700
2015-07-06,102.230003,104.970001,102.089996,103.879997,103.879997,2235400
2015-07-07,104.349998,112.0,103.220001,111.349998,111.349998,4679300
2015-07-08,108.620003,109.5,103.809998,104.139999,104.139999,3677900
2015-07-09,106.260002,109.050003,104.809998,105.199997,105.199997,2685100
2015-07-10,106.779999,106.980003,103.519997,103.900002,103.900002,2411700
2015-07-13,108.809998,110.309998,107.279999,107.889999,107.889999,3514000
2015-07-14,107.599998,108.739998,106.57,107.260002,107.260002,1850500
2015-07-15,107.129997,107.129997,102.449997,103.41999799999999,103.41999799999999,2095100
2015-07-16,104.41999799999999,104.879997,102.760002,103.800003,103.800003,1161900
2015-07-17,103.800003,103.879997,101.529999,101.709999,101.709999,1522800
2015-07-20,101.160004,102.0,99.849998,100.019997,100.019997,1711100
2015-07-21,100.089996,102.089996,99.849998,101.41999799999999,101.41999799999999,1287400
2015-07-22,100.91999799999999,101.879997,99.699997,101.25,101.25,1727300
2015-07-23,104.199997,105.650002,103.010002,104.300003,104.300003,2655700
2015-07-24,104.839996,104.839996,101.449997,102.43,102.43,1641000
2015-07-27,100.029999,101.260002,98.099998,99.230003,99.230003,2229300
2015-07-28,98.889999,99.989998,97.379997,98.010002,98.010002,2623600
2015-07-29,98.16999799999999,99.800003,95.870003,96.029999,96.029999,4079600
2015-07-30,99.239998,104.699997,99.010002,104.120003,104.120003,5069300
2015-07-31,103.91999799999999,105.43,101.809998,103.230003,103.230003,2847300
2015-08-03,103.099998,103.720001,100.0,100.800003,100.800003,2355400
2015-08-04,101.099998,102.300003,99.33000200000001,100.300003,100.300003,1819000
2015-08-05,101.010002,103.709999,100.800003,101.269997,101.269997,1776900
2015-08-06,100.720001,102.610001,99.989998,100.699997,100.699997,1818500
2015-08-07,100.43,103.779999,100.41999799999999,103.139999,103.139999,1967900
2015-08-10,104.870003,104.989998,102.699997,104.0,104.0,2365300
2015-08-11,102.0,102.139999,98.610001,99.529999,99.529999,2669000
2015-08-12,97.220001,97.839996,94.129997,97.449997,97.449997,2760000
2015-08-13,97.58000200000001,98.230003,94.589996,94.620003,94.620003,2229700
2015-08-14,94.650002,95.459999,92.040001,92.16999799999999,92.16999799999999,2178600
2015-08-17,92.0,93.480003,90.910004,91.910004,91.910004,2469400
2015-08-18,91.639999,92.0,90.379997,90.900002,90.900002,1791100
2015-08-19,90.360001,91.139999,89.18,90.25,90.25,2241600
2015-08-20,89.0,90.0,85.5,85.58000200000001,85.58000200000001,2533100
2015-08-21,83.599998,84.730003,81.33000200000001,81.769997,81.769997,3791600
2015-08-24,75.0,78.150002,72.75,76.480003,76.480003,5951100
2015-08-25,79.309998,79.610001,75.599998,75.709999,75.709999,3432500
2015-08-26,77.610001,77.660004,71.25,74.290001,74.290001,4655600
2015-08-27,76.150002,78.980003,75.68,78.519997,78.519997,3397400
2015-08-28,77.68,79.33000200000001,77.040001,78.199997,78.199997,2183100
2015-08-31,77.230003,77.68,74.91999799999999,75.050003,75.050003,2863000
2015-09-01,72.900002,73.639999,70.510002,70.989998,70.989998,3907800
2015-09-02,73.339996,73.5,70.879997,72.43,72.43,4612300
2015-09-03,71.889999,74.160004,71.889999,73.82,73.82,2928000
2015-09-04,72.379997,74.550003,72.339996,73.07,73.07,3084900
2015-09-08,74.540001,76.480003,74.32,74.849998,74.849998,4006100
2015-09-09,75.970001,76.75,73.0,73.040001,73.040001,3621600
2015-09-10,71.949997,72.050003,68.110001,69.66999799999999,69.66999799999999,7798500
2015-09-11,69.599998,70.720001,67.239998,67.720001,67.720001,4630600
2015-09-14,67.5,68.650002,66.720001,68.470001,68.470001,3026200
2015-09-15,67.940002,70.449997,67.870003,70.349998,70.349998,2475900
2015-09-16,70.769997,75.099998,70.550003,73.779999,73.779999,3875100
2015-09-17,73.33000200000001,73.489998,70.0,70.269997,70.269997,3840500
2015-09-18,69.599998,70.050003,68.110001,68.440002,68.440002,3778800
2015-09-21,68.769997,68.959999,66.32,66.559998,66.559998,2917500
2015-09-22,65.0,65.129997,63.860001000000004,63.93,63.93,3761700
2015-09-23,63.290001000000004,63.299999,60.060001,60.240002000000004,60.240002000000004,5464300
2015-09-24,59.900002,61.799999,59.75,59.830002,59.830002,5295700
2015-09-25,60.720001,60.759997999999996,58.130001,58.23,58.23,4928500
2015-09-28,57.93,57.950001,54.369999,54.419998,54.419998,4719500
2015-09-29,53.459998999999996,55.09,52.259997999999996,53.220001,53.220001,6223400
2015-09-30,54.439999,54.48,52.5,53.119999,53.119999,4265300
2015-10-01,53.43,53.84,50.959998999999996,51.709998999999996,51.709998999999996,4745600
2015-10-02,55.27,63.759997999999996,54.75,63.52,63.52,15153700
2015-10-05,63.799999,67.25,60.549999,64.889999,64.889999,12699700
2015-10-06,64.58000200000001,68.32,64.519997,67.849998,67.849998,8437100
2015-10-07,69.029999,73.480003,68.989998,71.989998,71.989998,10459000
2015-10-08,71.510002,76.480003,70.800003,75.910004,75.910004,7819000
2015-10-09,75.0,76.25,73.199997,75.400002,75.400002,6904900
2015-10-12,74.699997,76.32,70.839996,71.199997,71.199997,6176800
2015-10-13,70.900002,72.760002,69.650002,70.32,70.32,5306200
2015-10-14,70.66999799999999,72.849998,70.540001,72.370003,72.370003,3864400
2015-10-15,75.650002,77.25,70.93,73.760002,73.760002,8508000
2015-10-16,66.550003,75.300003,66.349998,72.900002,72.900002,16035600
2015-10-19,70.910004,71.0,67.160004,68.25,68.25,7443300
2015-10-20,68.800003,69.889999,66.25,66.91999799999999,66.91999799999999,4016100
2015-10-21,67.139999,67.290001,64.33000200000001,64.470001,64.470001,5105300
2015-10-22,65.57,66.199997,61.27,63.18,63.18,6336900
2015-10-23,63.970001,68.07,63.720001,67.599998,67.599998,4375900
2015-10-26,67.41999799999999,67.879997,65.459999,66.410004,66.410004,2211600
2015-10-27,66.16999799999999,67.559998,64.120003,64.559998,64.559998,2647500
2015-10-28,64.269997,67.43,63.299999,67.300003,67.300003,3754100
2015-10-29,68.989998,71.33000200000001,68.160004,69.900002,69.900002,4584300
2015-10-30,69.260002,70.629997,68.510002,69.949997,69.949997,2949300
2015-11-02,71.650002,73.66999799999999,70.639999,72.190002,72.190002,4274200
2015-11-03,71.779999,75.480003,70.949997,74.260002,74.260002,4616600
2015-11-04,74.879997,75.690002,71.5,72.870003,72.870003,4286300
2015-11-05,72.949997,74.82,72.260002,72.980003,72.980003,2261500
2015-11-06,73.510002,74.190002,72.58000200000001,73.989998,73.989998,2123700
2015-11-09,71.110001,71.400002,66.510002,68.150002,68.150002,7502600
2015-11-10,67.290001,68.459999,65.190002,67.25,67.25,3814800
2015-11-11,67.68,68.0,64.610001,65.800003,65.800003,3669200
2015-11-12,65.370003,68.0,64.16999799999999,64.699997,64.699997,2970100
2015-11-13,64.269997,64.809998,62.049999,62.200001,62.200001,3929500
2015-11-16,62.130001,63.880001,60.650002,63.490002000000004,63.490002000000004,3023300
2015-11-17,64.279999,64.449997,61.150002,61.560001,61.560001,2949400
2015-11-18,61.470001,62.299999,57.66,61.310001,61.310001,5605800
2015-11-19,61.200001,62.650002,60.529999,61.779999,61.779999,2675400
2015-11-20,61.799999,61.889998999999996,59.09,59.560001,59.560001,3778300
2015-11-23,59.5,61.470001,59.5,60.23,60.23,2427400
2015-11-24,59.639998999999996,64.0,59.639998999999996,62.950001,62.950001,5628300
2015-11-25,63.419998,63.43,61.639998999999996,62.25,62.25,2358500
2015-11-27,61.549999,61.919998,59.279999,61.049999,61.049999,2285100
2015-11-30,61.450001,62.919998,60.830002,62.77,62.77,2878100
2015-12-01,63.790001000000004,67.290001,63.5,66.809998,66.809998,6375200
2015-12-02,66.260002,71.58000200000001,66.029999,68.5,68.5,6911800
2015-12-03,68.449997,68.82,63.689999,65.08000200000001,65.08000200000001,3747600
2015-12-04,65.07,66.239998,62.939999,64.599998,64.599998,4241000
2015-12-07,64.099998,65.150002,63.119999,64.599998,64.599998,3427100
2015-12-08,62.799999,63.630001,60.439999,61.799999,61.799999,4571600
2015-12-09,66.760002,73.0,65.660004,69.910004,69.910004,12687600
2015-12-10,70.0,70.08000200000001,66.309998,66.459999,66.459999,4745600
2015-12-11,65.550003,66.33000200000001,62.07,63.130001,63.130001,5520000
2015-12-14,63.299999,64.800003,61.880001,62.77,62.77,2906700
2015-12-15,63.740002000000004,67.199997,63.389998999999996,66.040001,66.040001,4010600
2015-12-16,67.16999799999999,69.199997,65.83000200000001,68.989998,68.989998,4192400
2015-12-17,69.099998,69.190002,64.199997,64.269997,64.269997,3748700
2015-12-18,64.110001,65.440002,63.259997999999996,63.400002,63.400002,7710500
2015-12-21,63.509997999999996,66.089996,62.799999,65.760002,65.760002,2991300
2015-12-22,65.91999799999999,68.489998,65.010002,67.650002,67.650002,3563700
2015-12-23,68.150002,69.75,67.900002,68.949997,68.949997,2444200
2015-12-24,68.650002,69.559998,67.809998,69.16999799999999,69.16999799999999,1339900
2015-12-28,69.0,69.08000200000001,66.489998,68.339996,68.339996,1870300
2015-12-29,69.050003,71.269997,68.949997,70.120003,70.120003,2614800
2015-12-30,69.57,70.709999,68.379997,68.639999,68.639999,1909500
2015-12-31,68.610001,69.889999,68.07,69.190002,69.190002,1643600
2016-01-04,67.029999,69.269997,64.639999,68.769997,68.769997,4249800
2016-01-05,69.239998,72.639999,67.650002,70.07,70.07,4286100
2016-01-06,67.730003,68.879997,65.360001,66.440002,66.440002,3316100
2016-01-07,63.939999,64.010002,59.799999,60.189999,60.189999,5525600
2016-01-08,61.509997999999996,63.09,57.549999,57.740002000000004,57.740002000000004,5740000
2016-01-11,59.009997999999996,59.990002000000004,56.009997999999996,56.790001000000004,56.790001000000004,4612400
2016-01-12,58.450001,58.619999,54.93,55.619999,55.619999,3806400
2016-01-13,56.16,56.889998999999996,51.630001,52.470001,52.470001,5413000
2016-01-14,52.759997999999996,52.990002000000004,49.950001,51.5,51.5,4978200
2016-01-15,53.16,59.130001,52.049999,58.369999,58.369999,10514900
2016-01-19,59.849998,61.119999,57.310001,59.130001,59.130001,5851500
2016-01-20,57.509997999999996,57.700001,52.52,56.330002,56.330002,6212900
2016-01-21,56.419998,57.470001,54.330002,56.68,56.68,4076600
2016-01-22,59.0,60.790001000000004,57.959998999999996,59.169998,59.169998,3590000
2016-01-25,60.98,63.75,60.169998,61.0,61.0,5654000
2016-01-26,61.639998999999996,63.740002000000004,59.66,63.41,63.41,3065100
2016-01-27,62.689999,65.0,61.25,62.23,62.23,3125800
2016-01-28,64.66999799999999,66.410004,62.290001000000004,63.150002,63.150002,3660700
2016-01-29,63.709998999999996,67.360001,63.549999,67.339996,67.339996,3137600
2016-02-01,66.510002,67.68,63.549999,67.099998,67.099998,3953100
2016-02-02,65.540001,65.949997,61.259997999999996,62.0,62.0,5434300
2016-02-03,62.470001,63.91,59.529999,63.169998,63.169998,4244300
2016-02-04,62.490002000000004,65.5,61.310001,63.779999,63.779999,3671400
2016-02-05,63.310001,64.339996,61.5,61.91,61.91,2462100
2016-02-08,61.080002,61.459998999999996,57.049999,58.799999,58.799999,3846600
2016-02-09,57.470001,60.759997999999996,56.580002,58.450001,58.450001,2733700
2016-02-10,59.009997999999996,60.200001,57.610001000000004,58.139998999999996,58.139998999999996,2776600
2016-02-11,58.459998999999996,61.66,56.509997999999996,59.689999,59.689999,5410800
2016-02-12,62.75,69.279999,62.299999,69.139999,69.139999,10716600
2016-02-16,70.839996,76.0,69.849998,74.650002,74.650002,9057800
2016-02-17,75.309998,78.269997,73.660004,76.209999,76.209999,6938900
2016-02-18,75.650002,79.75,73.550003,78.449997,78.449997,6318300
2016-02-19,76.370003,77.690002,75.650002,77.18,77.18,4207800
2016-02-22,79.18,81.32,78.620003,79.529999,79.529999,4864300
2016-02-23,79.709999,80.769997,78.230003,79.650002,79.650002,4284000
2016-02-24,78.440002,80.029999,75.57,79.66999799999999,79.66999799999999,4629100
2016-02-25,78.91999799999999,80.800003,77.800003,80.629997,80.629997,2669900
2016-02-26,81.389999,83.599998,81.18,82.16999799999999,82.16999799999999,2963400
2016-02-29,82.16999799999999,83.120003,81.610001,82.480003,82.480003,2440000
2016-03-01,84.449997,86.239998,84.16999799999999,84.510002,84.510002,5705000
2016-03-02,85.08000200000001,85.370003,83.300003,85.0,85.0,5406900
2016-03-03,84.150002,88.870003,83.58000200000001,88.349998,88.349998,5501400
2016-03-04,88.370003,88.389999,84.32,85.440002,85.440002,6043700
2016-03-07,83.5,85.800003,82.08000200000001,83.989998,83.989998,5192400
2016-03-08,83.199997,83.849998,80.120003,80.269997,80.269997,3575400
2016-03-09,81.41999799999999,82.440002,79.769997,81.559998,81.559998,2372900
2016-03-10,82.739998,84.769997,81.300003,84.059998,84.059998,3265200
2016-03-11,83.540001,87.209999,83.199997,86.059998,86.059998,3903500
2016-03-14,86.160004,87.16999799999999,84.660004,85.220001,85.220001,2555200
2016-03-15,86.07,86.489998,81.949997,83.25,83.25,3401700
2016-03-16,82.889999,86.599998,82.699997,86.300003,86.300003,2380000
2016-03-17,86.699997,89.279999,86.599998,88.800003,88.800003,3257800
2016-03-18,91.68,96.559998,91.360001,94.019997,94.019997,7033600
2016-03-21,93.08000200000001,93.300003,90.059998,92.739998,92.739998,2732900
2016-03-22,94.33000200000001,96.599998,93.68,95.0,95.0,4003300
2016-03-23,94.75,94.769997,91.5,91.760002,91.760002,2251700
2016-03-24,90.5,93.68,89.550003,93.470001,93.470001,3299500
2016-03-28,93.529999,93.889999,89.610001,92.83000200000001,92.83000200000001,3305600
2016-03-29,94.720001,95.43,92.150002,94.139999,94.139999,3412700
2016-03-30,95.650002,95.989998,91.739998,93.989998,93.989998,3214200
2016-03-31,94.08000200000001,94.620003,92.010002,93.43,93.43,2973100
2016-04-01,91.839996,95.25,90.339996,94.739998,94.739998,4545000
2016-04-04,94.559998,96.220001,93.16999799999999,93.400002,93.400002,2755000
2016-04-05,91.620003,93.300003,90.400002,90.91999799999999,90.91999799999999,4427100
2016-04-06,91.699997,91.82,85.720001,89.550003,89.550003,7577100
2016-04-07,95.040001,100.839996,94.769997,99.989998,99.989998,12644100
2016-04-08,100.620003,102.440002,97.400002,98.779999,98.779999,6248900
2016-04-11,99.629997,101.449997,98.300003,98.309998,98.309998,3806900
2016-04-12,97.760002,98.220001,95.519997,97.190002,97.190002,3439500
2016-04-13,96.370003,98.199997,95.730003,97.68,97.68,2991700
2016-04-14,101.0,101.160004,96.599998,97.66999799999999,97.66999799999999,3933200
2016-04-15,97.41999799999999,98.660004,96.809998,97.66999799999999,97.66999799999999,1861000
2016-04-18,97.089996,97.379997,95.900002,96.480003,96.480003,2527500
2016-04-19,96.709999,100.400002,96.709999,99.989998,99.989998,3433300
2016-04-20,99.269997,100.980003,98.5,99.389999,99.389999,2424600
2016-04-21,96.790001,97.18,94.360001,95.790001,95.790001,5222400
2016-04-22,95.529999,96.769997,94.379997,96.0,96.0,2482000
2016-04-25,95.83000200000001,95.83000200000001,89.940002,90.940002,90.940002,4901500
2016-04-26,90.940002,92.279999,89.260002,89.660004,89.660004,3680900
2016-04-27,89.389999,91.089996,88.879997,89.16999799999999,89.16999799999999,2514800
2016-04-28,88.360001,92.370003,88.290001,89.220001,89.220001,2969800
2016-04-29,88.019997,90.779999,87.769997,88.300003,88.300003,3214700
2016-05-02,91.300003,94.489998,90.769997,94.279999,94.279999,4269300
2016-05-03,92.989998,95.730003,91.58000200000001,94.449997,94.449997,3669100
2016-05-04,92.379997,93.470001,90.120003,91.230003,91.230003,3308200
2016-05-05,91.07,91.559998,88.980003,89.620003,89.620003,3925600
2016-05-06,91.610001,92.860001,88.58000200000001,91.209999,91.209999,3668900
2016-05-09,91.550003,92.16999799999999,89.059998,89.620003,89.620003,2693000
2016-05-10,89.839996,94.089996,89.720001,94.029999,94.029999,3093200
2016-05-11,93.989998,94.239998,92.059998,92.959999,92.959999,2085300
2016-05-12,93.690002,94.389999,91.510002,93.41999799999999,93.41999799999999,1876100
2016-05-13,92.529999,93.290001,89.730003,89.949997,89.949997,2341000
2016-05-16,89.839996,91.839996,89.550003,90.879997,90.879997,1520300
2016-05-17,90.879997,93.599998,90.290001,91.230003,91.230003,1978800
2016-05-18,90.410004,91.639999,88.089996,88.449997,88.449997,2691400
2016-05-19,87.699997,89.32,87.160004,88.449997,88.449997,2504900
2016-05-20,88.93,90.260002,88.610001,88.959999,88.959999,1746900
2016-05-23,89.300003,91.980003,89.0,91.480003,91.480003,2112000
2016-05-24,92.379997,93.589996,91.699997,93.220001,93.220001,1619800
2016-05-25,93.870003,97.190002,93.800003,96.650002,96.650002,3116800
2016-05-26,97.449997,97.449997,93.809998,94.620003,94.620003,1974700
2016-05-27,94.550003,96.800003,94.089996,95.959999,95.959999,1596700
2016-05-31,96.400002,97.699997,95.699997,96.18,96.18,2139100
2016-06-01,94.010002,97.010002,93.08000200000001,96.730003,96.730003,2100500
2016-06-02,96.839996,99.870003,96.010002,99.410004,99.410004,2985400
2016-06-03,98.91999799999999,98.940002,96.059998,98.5,98.5,2769200
2016-06-06,96.989998,99.400002,96.25,98.690002,98.690002,2323200
2016-06-07,98.379997,101.980003,98.129997,101.110001,101.110001,3214400
2016-06-08,102.0,103.360001,100.050003,101.32,101.32,2593100
2016-06-09,100.489998,101.410004,99.620003,100.790001,100.790001,1238600
2016-06-10,99.940002,101.029999,98.449997,100.449997,100.449997,2469000
2016-06-13,99.629997,102.75,99.550003,100.150002,100.150002,1952800
2016-06-14,99.360001,101.720001,98.269997,101.540001,101.540001,2412500
2016-06-15,101.660004,104.099998,100.870003,101.599998,101.599998,2211700
2016-06-16,100.68,101.589996,99.18,101.199997,101.199997,2074300
2016-06-17,102.309998,103.75,101.599998,103.190002,103.190002,2191500
2016-06-20,104.019997,105.690002,100.139999,100.290001,100.290001,2839700
2016-06-21,100.519997,102.050003,99.529999,101.809998,101.809998,1991500
2016-06-22,102.349998,102.879997,100.639999,100.720001,100.720001,1747700
